state,date,sex,age,ethnicity,population ('000)
Sarawak,1/1/2023,female,45-49,bumi_malay,16.3
Sarawak,1/1/2023,female,45-49,bumi_other,37.8
Sarawak,1/1/2023,female,45-49,chinese,17.6
Sarawak,1/1/2023,female,45-49,indian,0.1
Sarawak,1/1/2023,female,45-49,other_citizen,0.2
Sarawak,1/1/2023,female,45-49,other_noncitizen,3
Sarawak,1/1/2023,female,50-54,overall,71.4
Sarawak,1/1/2023,female,50-54,bumi_malay,15.4
Sarawak,1/1/2023,female,50-54,bumi_other,36.7
Sarawak,1/1/2023,female,50-54,chinese,17.9
Sarawak,1/1/2023,female,50-54,indian,0.1
Sarawak,1/1/2023,female,50-54,other_citizen,0.2
Sarawak,1/1/2023,female,50-54,other_noncitizen,1.1
Sarawak,1/1/2023,female,55-59,overall,64.6
Sarawak,1/1/2023,female,55-59,bumi_malay,13.8
Sarawak,1/1/2023,female,55-59,bumi_other,33.4
Sarawak,1/1/2023,female,55-59,chinese,16.6
Sarawak,1/1/2023,female,55-59,indian,0.1
Sarawak,1/1/2023,female,55-59,other_citizen,0.1
Sarawak,1/1/2023,female,55-59,other_noncitizen,0.5
Sarawak,1/1/2023,female,60-64,overall,56.1
Sarawak,1/1/2023,female,60-64,bumi_malay,11
Sarawak,1/1/2023,female,60-64,bumi_other,28.4
Sarawak,1/1/2023,female,60-64,chinese,16.1
Sarawak,1/1/2023,female,60-64,indian,0.1
Sarawak,1/1/2023,female,60-64,other_citizen,0.1
Sarawak,1/1/2023,female,60-64,other_noncitizen,0.3
Sarawak,1/1/2023,female,65-69,overall,42.2
Sarawak,1/1/2023,female,65-69,bumi_malay,8.1
Sarawak,1/1/2023,female,65-69,bumi_other,19.5
Sarawak,1/1/2023,female,65-69,chinese,14.1
Sarawak,1/1/2023,female,65-69,indian,0.1
Sarawak,1/1/2023,female,65-69,other_citizen,0.1
Sarawak,1/1/2023,female,65-69,other_noncitizen,0.2
Sarawak,1/1/2023,female,70-74,overall,30.4
Sarawak,1/1/2023,female,70-74,bumi_malay,5.6
Sarawak,1/1/2023,female,70-74,bumi_other,13.5
Sarawak,1/1/2023,female,70-74,chinese,11.1
Sarawak,1/1/2023,female,70-74,indian,0.1
Sarawak,1/1/2023,female,70-74,other_citizen,0
Sarawak,1/1/2023,female,70-74,other_noncitizen,0.1
Sarawak,1/1/2023,female,75-79,overall,18.3
Sarawak,1/1/2023,female,75-79,bumi_malay,3.3
Sarawak,1/1/2023,female,75-79,bumi_other,8.8
Sarawak,1/1/2023,female,75-79,chinese,6.2
Sarawak,1/1/2023,female,75-79,indian,0
Sarawak,1/1/2023,female,75-79,other_citizen,0
Sarawak,1/1/2023,female,75-79,other_noncitizen,0.1
Sarawak,1/1/2023,female,80-84,overall,10.3
Sarawak,1/1/2023,female,80-84,bumi_malay,1.7
Sarawak,1/1/2023,female,80-84,bumi_other,4.7
Sarawak,1/1/2023,female,80-84,chinese,3.8
Sarawak,1/1/2023,female,80-84,indian,0
Sarawak,1/1/2023,female,80-84,other_citizen,0
Sarawak,1/1/2023,female,80-84,other_noncitizen,0
Sarawak,1/1/2023,female,85+,overall,5.9
Sarawak,1/1/2023,female,85+,bumi_malay,0.9
Sarawak,1/1/2023,female,85+,bumi_other,2.6
Sarawak,1/1/2023,female,85+,chinese,2.3
Sarawak,1/1/2023,female,85+,indian,0
Sarawak,1/1/2023,female,85+,other_citizen,0
Sarawak,1/1/2023,female,85+,other_noncitizen,0
Sarawak,1/1/2023,male,overall,overall,1297.2
Sarawak,1/1/2023,male,overall,bumi_malay,303.8
Sarawak,1/1/2023,male,overall,bumi_other,608.5
Sarawak,1/1/2023,male,overall,chinese,285.1
Sarawak,1/1/2023,male,overall,indian,2.7
Sarawak,1/1/2023,male,overall,other_citizen,3.6
Sarawak,1/1/2023,male,overall,other_noncitizen,93.5
Sarawak,1/1/2023,male,0-4,overall,78.2
Sarawak,1/1/2023,male,0-4,bumi_malay,23.9
Sarawak,1/1/2023,male,0-4,bumi_other,39.9
Sarawak,1/1/2023,male,0-4,chinese,12.3
Sarawak,1/1/2023,male,0-4,indian,0.1
Sarawak,1/1/2023,male,0-4,other_citizen,0.2
Sarawak,1/1/2023,male,0-4,other_noncitizen,1.9
Sarawak,1/1/2023,male,9-May,overall,87.1
Sarawak,1/1/2023,male,9-May,bumi_malay,24.4
Sarawak,1/1/2023,male,9-May,bumi_other,43.4
Sarawak,1/1/2023,male,9-May,chinese,16.4
Sarawak,1/1/2023,male,9-May,indian,0.1
Sarawak,1/1/2023,male,9-May,other_citizen,0.2
Sarawak,1/1/2023,male,9-May,other_noncitizen,2.5
Sarawak,1/1/2023,male,14-Oct,overall,99.5
Sarawak,1/1/2023,male,14-Oct,bumi_malay,26.5
Sarawak,1/1/2023,male,14-Oct,bumi_other,51.5
Sarawak,1/1/2023,male,14-Oct,chinese,19.7
Sarawak,1/1/2023,male,14-Oct,indian,0.1
Sarawak,1/1/2023,male,14-Oct,other_citizen,0.2
Sarawak,1/1/2023,male,14-Oct,other_noncitizen,1.4
Sarawak,1/1/2023,male,15-19,overall,109.6
Sarawak,1/1/2023,male,15-19,bumi_malay,28.3
Sarawak,1/1/2023,male,15-19,bumi_other,56.2
Sarawak,1/1/2023,male,15-19,chinese,22.9
Sarawak,1/1/2023,male,15-19,indian,0.2
Sarawak,1/1/2023,male,15-19,other_citizen,0.2
Sarawak,1/1/2023,male,15-19,other_noncitizen,1.9
Sarawak,1/1/2023,male,20-24,overall,116.1
Sarawak,1/1/2023,male,20-24,bumi_malay,29.8
Sarawak,1/1/2023,male,20-24,bumi_other,52.4
Sarawak,1/1/2023,male,20-24,chinese,23.4
Sarawak,1/1/2023,male,20-24,indian,0.2
Sarawak,1/1/2023,male,20-24,other_citizen,0.2
Sarawak,1/1/2023,male,20-24,other_noncitizen,10.1
Sarawak,1/1/2023,male,25-29,overall,118.2
Sarawak,1/1/2023,male,25-29,bumi_malay,27.9
Sarawak,1/1/2023,male,25-29,bumi_other,49.5
Sarawak,1/1/2023,male,25-29,chinese,20.8
Sarawak,1/1/2023,male,25-29,indian,0.3
Sarawak,1/1/2023,male,25-29,other_citizen,0.4
Sarawak,1/1/2023,male,25-29,other_noncitizen,19.3
Sarawak,1/1/2023,male,30-34,overall,117.9
Sarawak,1/1/2023,male,30-34,bumi_malay,26.1
Sarawak,1/1/2023,male,30-34,bumi_other,50.2
Sarawak,1/1/2023,male,30-34,chinese,21
Sarawak,1/1/2023,male,30-34,indian,0.3
Sarawak,1/1/2023,male,30-34,other_citizen,0.6
Sarawak,1/1/2023,male,30-34,other_noncitizen,19.7
Sarawak,1/1/2023,male,35-39,overall,108.4
Sarawak,1/1/2023,male,35-39,bumi_malay,23.8
Sarawak,1/1/2023,male,35-39,bumi_other,46.3
Sarawak,1/1/2023,male,35-39,chinese,21.5
Sarawak,1/1/2023,male,35-39,indian,0.3
Sarawak,1/1/2023,male,35-39,other_citizen,0.6
Sarawak,1/1/2023,male,35-39,other_noncitizen,16
Sarawak,1/1/2023,male,40-44,overall,91.2
Sarawak,1/1/2023,male,40-44,bumi_malay,19.4
Sarawak,1/1/2023,male,40-44,bumi_other,39.9
Sarawak,1/1/2023,male,40-44,chinese,20.3
Sarawak,1/1/2023,male,40-44,indian,0.2
Sarawak,1/1/2023,male,40-44,other_citizen,0.4
Sarawak,1/1/2023,male,40-44,other_noncitizen,11.1
Sarawak,1/1/2023,male,45-49,overall,77
Sarawak,1/1/2023,male,45-49,bumi_malay,16
Sarawak,1/1/2023,male,45-49,bumi_other,36.1
Sarawak,1/1/2023,male,45-49,chinese,18.5
Sarawak,1/1/2023,male,45-49,indian,0.2
Sarawak,1/1/2023,male,45-49,other_citizen,0.3
Sarawak,1/1/2023,male,45-49,other_noncitizen,6
Sarawak,1/1/2023,male,50-54,overall,72
Sarawak,1/1/2023,male,50-54,bumi_malay,15.1
Sarawak,1/1/2023,male,50-54,bumi_other,36.4
Sarawak,1/1/2023,male,50-54,chinese,18.1
Sarawak,1/1/2023,male,50-54,indian,0.2
Sarawak,1/1/2023,male,50-54,other_citizen,0.2
Sarawak,1/1/2023,male,50-54,other_noncitizen,2
Sarawak,1/1/2023,male,55-59,overall,65.5
Sarawak,1/1/2023,male,55-59,bumi_malay,13.6
Sarawak,1/1/2023,male,55-59,bumi_other,33.2
Sarawak,1/1/2023,male,55-59,chinese,17.7
Sarawak,1/1/2023,male,55-59,indian,0.1
Sarawak,1/1/2023,male,55-59,other_citizen,0.1
Sarawak,1/1/2023,male,55-59,other_noncitizen,0.8
Sarawak,1/1/2023,male,60-64,overall,56.2
Sarawak,1/1/2023,male,60-64,bumi_malay,11
Sarawak,1/1/2023,male,60-64,bumi_other,27.9
Sarawak,1/1/2023,male,60-64,chinese,16.7
Sarawak,1/1/2023,male,60-64,indian,0.2
Sarawak,1/1/2023,male,60-64,other_citizen,0.1
Sarawak,1/1/2023,male,60-64,other_noncitizen,0.3
Sarawak,1/1/2023,male,65-69,overall,41.9
Sarawak,1/1/2023,male,65-69,bumi_malay,8
Sarawak,1/1/2023,male,65-69,bumi_other,19.6
Sarawak,1/1/2023,male,65-69,chinese,13.8
Sarawak,1/1/2023,male,65-69,indian,0.1
Sarawak,1/1/2023,male,65-69,other_citizen,0.1
Sarawak,1/1/2023,male,65-69,other_noncitizen,0.2
Sarawak,1/1/2023,male,70-74,overall,29.5
Sarawak,1/1/2023,male,70-74,bumi_malay,5.3
Sarawak,1/1/2023,male,70-74,bumi_other,13
Sarawak,1/1/2023,male,70-74,chinese,11
Sarawak,1/1/2023,male,70-74,indian,0.1
Sarawak,1/1/2023,male,70-74,other_citizen,0
Sarawak,1/1/2023,male,70-74,other_noncitizen,0.1
Sarawak,1/1/2023,male,75-79,overall,16.4
Sarawak,1/1/2023,male,75-79,bumi_malay,2.9
Sarawak,1/1/2023,male,75-79,bumi_other,7.3
Sarawak,1/1/2023,male,75-79,chinese,6
Sarawak,1/1/2023,male,75-79,indian,0
Sarawak,1/1/2023,male,75-79,other_citizen,0
Sarawak,1/1/2023,male,75-79,other_noncitizen,0.1
Sarawak,1/1/2023,male,80-84,overall,8.4
Sarawak,1/1/2023,male,80-84,bumi_malay,1.3
Sarawak,1/1/2023,male,80-84,bumi_other,3.7
Sarawak,1/1/2023,male,80-84,chinese,3.3
Sarawak,1/1/2023,male,80-84,indian,0
Sarawak,1/1/2023,male,80-84,other_citizen,0
Sarawak,1/1/2023,male,80-84,other_noncitizen,0
Sarawak,1/1/2023,male,85+,overall,4.2
Sarawak,1/1/2023,male,85+,bumi_malay,0.6
Sarawak,1/1/2023,male,85+,bumi_other,1.8
Sarawak,1/1/2023,male,85+,chinese,1.8
Sarawak,1/1/2023,male,85+,indian,0
Sarawak,1/1/2023,male,85+,other_citizen,0
Sarawak,1/1/2023,male,85+,other_noncitizen,0
Selangor,1/1/2023,both,overall,overall,7205.3
Selangor,1/1/2023,both,overall,bumi_malay,3954.8
Selangor,1/1/2023,both,overall,bumi_other,83.5
Selangor,1/1/2023,both,overall,chinese,1758.4
Selangor,1/1/2023,both,overall,indian,728.7
Selangor,1/1/2023,both,overall,other_citizen,56.2
Selangor,1/1/2023,both,overall,other_noncitizen,623.6
Selangor,1/1/2023,both,0-4,overall,500.2
Selangor,1/1/2023,both,0-4,bumi_malay,301.1
Selangor,1/1/2023,both,0-4,bumi_other,6.7
Selangor,1/1/2023,both,0-4,chinese,72.4
Selangor,1/1/2023,both,0-4,indian,36.6
Selangor,1/1/2023,both,0-4,other_citizen,6.9
Selangor,1/1/2023,both,0-4,other_noncitizen,76.6
Selangor,1/1/2023,both,9-May,overall,536.3
Selangor,1/1/2023,both,9-May,bumi_malay,305.2
Selangor,1/1/2023,both,9-May,bumi_other,5.3
Selangor,1/1/2023,both,9-May,chinese,120.8
Selangor,1/1/2023,both,9-May,indian,48
Selangor,1/1/2023,both,9-May,other_citizen,4.6
Selangor,1/1/2023,both,9-May,other_noncitizen,52.4
Selangor,1/1/2023,both,14-Oct,overall,491.7
Selangor,1/1/2023,both,14-Oct,bumi_malay,273.8
Selangor,1/1/2023,both,14-Oct,bumi_other,6.3
Selangor,1/1/2023,both,14-Oct,chinese,141.7
Selangor,1/1/2023,both,14-Oct,indian,58
Selangor,1/1/2023,both,14-Oct,other_citizen,3.8
Selangor,1/1/2023,both,14-Oct,other_noncitizen,8.2
Selangor,1/1/2023,both,15-19,overall,503.6
Selangor,1/1/2023,both,15-19,bumi_malay,291.2
Selangor,1/1/2023,both,15-19,bumi_other,7.4
Selangor,1/1/2023,both,15-19,chinese,129.2
Selangor,1/1/2023,both,15-19,indian,58.2
Selangor,1/1/2023,both,15-19,other_citizen,3.8
Selangor,1/1/2023,both,15-19,other_noncitizen,13.7
Selangor,1/1/2023,both,20-24,overall,593.3
Selangor,1/1/2023,both,20-24,bumi_malay,318.8
Selangor,1/1/2023,both,20-24,bumi_other,5.7
Selangor,1/1/2023,both,20-24,chinese,116
Selangor,1/1/2023,both,20-24,indian,53.1
Selangor,1/1/2023,both,20-24,other_citizen,4.6
Selangor,1/1/2023,both,20-24,other_noncitizen,95
Selangor,1/1/2023,both,25-29,overall,590
Selangor,1/1/2023,both,25-29,bumi_malay,293.6
Selangor,1/1/2023,both,25-29,bumi_other,3.9
Selangor,1/1/2023,both,25-29,chinese,114
Selangor,1/1/2023,both,25-29,indian,55.8
Selangor,1/1/2023,both,25-29,other_citizen,5.5
Selangor,1/1/2023,both,25-29,other_noncitizen,117.1
Selangor,1/1/2023,both,30-34,overall,664.7
Selangor,1/1/2023,both,30-34,bumi_malay,368.8
Selangor,1/1/2023,both,30-34,bumi_other,8
Selangor,1/1/2023,both,30-34,chinese,132.6
Selangor,1/1/2023,both,30-34,indian,63.9
Selangor,1/1/2023,both,30-34,other_citizen,7.7
Selangor,1/1/2023,both,30-34,other_noncitizen,83.7
Selangor,1/1/2023,both,35-39,overall,724.8
Selangor,1/1/2023,both,35-39,bumi_malay,414.4
Selangor,1/1/2023,both,35-39,bumi_other,13.4
Selangor,1/1/2023,both,35-39,chinese,164.4
Selangor,1/1/2023,both,35-39,indian,69.7
Selangor,1/1/2023,both,35-39,other_citizen,8.1
Selangor,1/1/2023,both,35-39,other_noncitizen,54.7
Selangor,1/1/2023,both,40-44,overall,603.8
Selangor,1/1/2023,both,40-44,bumi_malay,332.7
Selangor,1/1/2023,both,40-44,bumi_other,8.4
Selangor,1/1/2023,both,40-44,chinese,162.5
Selangor,1/1/2023,both,40-44,indian,62.7
Selangor,1/1/2023,both,40-44,other_citizen,3.9
Selangor,1/1/2023,both,40-44,other_noncitizen,33.5
Selangor,1/1/2023,both,45-49,overall,457.5
Selangor,1/1/2023,both,45-49,bumi_malay,251
Selangor,1/1/2023,both,45-49,bumi_other,4.9
Selangor,1/1/2023,both,45-49,chinese,132.9
Selangor,1/1/2023,both,45-49,indian,47.7
Selangor,1/1/2023,both,45-49,other_citizen,1.4
Selangor,1/1/2023,both,45-49,other_noncitizen,19.5
Selangor,1/1/2023,both,50-54,overall,392.8
Selangor,1/1/2023,both,50-54,bumi_malay,206.3
Selangor,1/1/2023,both,50-54,bumi_other,3.3
Selangor,1/1/2023,both,50-54,chinese,125.4
Selangor,1/1/2023,both,50-54,indian,44.1
Selangor,1/1/2023,both,50-54,other_citizen,0.9
Selangor,1/1/2023,both,50-54,other_noncitizen,12.9
